source,relation,target,evidence,source_url
高湿,INCREASES_RISK_OF,水稻二化螟,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
高湿,INCREASES_RISK_OF,害虫,（二）品种抗性较弱、 栽培 条件适宜 及抗药性上升等 因素增加 重发流行风险 今年，早稻部分优质高产型品种对稻瘟病抗性较弱，农户多年自留稻种抗性基本丧失，稻瘟病流行风险较高；各地桥梁田、插花田普遍，有利于害虫辗转为害；农民偏施氮肥，水稻生长量大、田间郁蔽，易形成适温高湿的田间小气候，有利于病虫害的发生流行,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
高湿,INCREASES_RISK_OF,其他病虫,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
高湿,INCREASES_RISK_OF,二化螟,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
高湿,INCREASES_RISK_OF,稻飞虱,稻飞虱 在华南稻区偏重发生，西南南部、江南、长江中下游稻区偏轻至中等发生，全国发生面积6000万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
高湿,INCREASES_RISK_OF,稻纵卷叶螟,稻纵卷叶螟 在华南、江南稻区中等发生，西南南部、长江中下游稻区偏轻发生，全国发生面积5000万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
高湿,INCREASES_RISK_OF,三化螟,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
高湿,INCREASES_RISK_OF,灰飞虱等其他病虫,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
高湿,INCREASES_RISK_OF,多数病虫,二、预测依据 （一） 多数病虫具备 中等至大 发生基数 1.二化螟,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,年全国早稻病,中国农业农村信息网_2025年全国早稻病虫害发生趋势预报,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,根据当前病,根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,预计今年早稻病,根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,纹枯病,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,稻瘟病,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,其他病,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,老病区和部分感病,稻瘟病 总体中等发生，但丘陵山区、老病区和部分感病品种种植区重发风险高，全国发生面积1000万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,稻曲病,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,南方水稻黑条矮缩病,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,灰飞虱等其他病,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,多数病,中国农业农村信息网_2025年全国早稻病虫害发生趋势预报,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,枯病,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,年全国早稻病虫,中国农业农村信息网_2025年全国早稻病虫害发生趋势预报,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,根据当前病虫,根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,预计今年早稻病虫,根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,水稻二化螟,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,害虫,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,其他病虫,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,二化螟,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,稻飞虱,稻飞虱 在华南稻区偏重发生，西南南部、江南、长江中下游稻区偏轻至中等发生，全国发生面积6000万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,稻纵卷叶螟,稻纵卷叶螟 在华南、江南稻区中等发生，西南南部、长江中下游稻区偏轻发生，全国发生面积5000万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,三化螟,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,灰飞虱等其他病虫,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
全国,HAS_RISK,多数病虫,中国农业农村信息网_2025年全国早稻病虫害发生趋势预报,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,年全国早稻病,中国农业农村信息网_2025年全国早稻病虫害发生趋势预报,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,根据当前病,根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,预计今年早稻病,根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,纹枯病,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,稻瘟病,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,其他病,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,老病区和部分感病,稻瘟病 总体中等发生，但丘陵山区、老病区和部分感病品种种植区重发风险高，全国发生面积1000万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,稻曲病,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,南方水稻黑条矮缩病,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,灰飞虱等其他病,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,多数病,二、预测依据 （一） 多数病虫具备 中等至大 发生基数 1.二化螟,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,枯病,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,年全国早稻病虫,中国农业农村信息网_2025年全国早稻病虫害发生趋势预报,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,根据当前病虫,根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,预计今年早稻病虫,根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,水稻二化螟,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,害虫,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,其他病虫,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,二化螟,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,稻飞虱,稻飞虱 在华南稻区偏重发生，西南南部、江南、长江中下游稻区偏轻至中等发生，全国发生面积6000万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,稻纵卷叶螟,稻纵卷叶螟 在华南、江南稻区中等发生，西南南部、长江中下游稻区偏轻发生，全国发生面积5000万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,三化螟,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,灰飞虱等其他病虫,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
东北,HAS_RISK,多数病虫,二、预测依据 （一） 多数病虫具备 中等至大 发生基数 1.二化螟,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,年全国早稻病,中国农业农村信息网_2025年全国早稻病虫害发生趋势预报,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,根据当前病,根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,预计今年早稻病,根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,纹枯病,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,稻瘟病,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,其他病,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,老病区和部分感病,稻瘟病 总体中等发生，但丘陵山区、老病区和部分感病品种种植区重发风险高，全国发生面积1000万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,稻曲病,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,南方水稻黑条矮缩病,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,灰飞虱等其他病,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,多数病,二、预测依据 （一） 多数病虫具备 中等至大 发生基数 1.二化螟,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,枯病,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,年全国早稻病虫,中国农业农村信息网_2025年全国早稻病虫害发生趋势预报,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,根据当前病虫,根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,预计今年早稻病虫,根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,水稻二化螟,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,害虫,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,其他病虫,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,二化螟,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,稻飞虱,稻飞虱 在华南稻区偏重发生，西南南部、江南、长江中下游稻区偏轻至中等发生，全国发生面积6000万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,稻纵卷叶螟,稻纵卷叶螟 在华南、江南稻区中等发生，西南南部、长江中下游稻区偏轻发生，全国发生面积5000万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,三化螟,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,灰飞虱等其他病虫,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华东,HAS_RISK,多数病虫,二、预测依据 （一） 多数病虫具备 中等至大 发生基数 1.二化螟,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,年全国早稻病,中国农业农村信息网_2025年全国早稻病虫害发生趋势预报,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,根据当前病,根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,预计今年早稻病,根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,纹枯病,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,稻瘟病,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,其他病,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,老病区和部分感病,稻瘟病 总体中等发生，但丘陵山区、老病区和部分感病品种种植区重发风险高，全国发生面积1000万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,稻曲病,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,南方水稻黑条矮缩病,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,灰飞虱等其他病,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,多数病,二、预测依据 （一） 多数病虫具备 中等至大 发生基数 1.二化螟,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,枯病,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,年全国早稻病虫,中国农业农村信息网_2025年全国早稻病虫害发生趋势预报,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,根据当前病虫,根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,预计今年早稻病虫,根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,水稻二化螟,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,害虫,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,其他病虫,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,二化螟,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,稻飞虱,稻飞虱 在华南稻区偏重发生，西南南部、江南、长江中下游稻区偏轻至中等发生，全国发生面积6000万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,稻纵卷叶螟,稻纵卷叶螟 在华南、江南稻区中等发生，西南南部、长江中下游稻区偏轻发生，全国发生面积5000万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,三化螟,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,灰飞虱等其他病虫,稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华中,HAS_RISK,多数病虫,二、预测依据 （一） 多数病虫具备 中等至大 发生基数 1.二化螟,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,年全国早稻病,中国农业农村信息网_2025年全国早稻病虫害发生趋势预报,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,根据当前病,根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,预计今年早稻病,根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,纹枯病,纹枯病 在华南中西部、江南稻区偏重发生，华南东部、长江中下游稻区偏轻至中等发生，全国发生面积6000万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,稻瘟病,其中， 纹枯病 病丛率华南、江南稻区一般为5%—11%，但桂南、粤西早插田及低洼水浸田块最高达70%—90%； 稻瘟病 病叶率一般低于1%，但广西、广东局部老病区、感病品种种植区达20%—30%,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,其他病,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,老病区和部分感病,一、发生趋势 二化螟 在江南、长江中下游稻区大发生，华南东部稻区偏重发生，西南南部、华南中西部稻区偏轻至中等发生，全国发生面积5500万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,稻曲病,一、发生趋势 二化螟 在江南、长江中下游稻区大发生，华南东部稻区偏重发生，西南南部、华南中西部稻区偏轻至中等发生，全国发生面积5500万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
