date,co2_ppm,humidity_pct,soil_temp_F
2025-09-02T06:41:00Z,411,46,68
2025-09-02T06:42:00Z,411,45.2,68
2025-09-02T06:43:00Z,411,44.8,68
2025-09-02T06:44:00Z,411,44.6,68
2025-09-02T06:45:00Z,411,43.8,68
2025-09-02T06:46:00Z,411,43.5,68
2025-09-02T06:47:00Z,410,42.6,68
2025-09-02T06:48:00Z,410,42.7,68
2025-09-02T06:49:00Z,410,41.8,68
2025-09-02T06:50:00Z,409,40.5,68
2025-09-02T06:51:00Z,408,40.7,68
2025-09-02T06:52:00Z,409,39.8,68
2025-09-02T06:53:00Z,409,39.7,68
2025-09-02T06:54:00Z,409,39.7,68
2025-09-02T06:55:00Z,408,38.6,68
2025-09-02T06:56:00Z,407,37.9,68
2025-09-02T06:57:00Z,407,37.4,68
2025-09-02T06:58:00Z,407,37,68
2025-09-02T06:59:00Z,407,37.2,68
2025-09-02T07:00:00Z,407,37.3,68
2025-09-02T07:01:00Z,406,37.1,68
2025-09-02T07:02:00Z,406,36.3,68
2025-09-02T07:03:00Z,406,38.2,68
2025-09-02T07:04:00Z,406,37.8,68
2025-09-02T07:05:00Z,406,38.7,68
2025-09-02T07:06:00Z,406,39.7,68
2025-09-02T07:07:00Z,406,39.9,68
2025-09-02T07:08:00Z,406,37.6,68
2025-09-02T07:09:00Z,406,38.5,68
2025-09-02T07:10:00Z,406,39.7,68
2025-09-02T07:11:00Z,406,42.1,68
2025-09-02T07:12:00Z,406,44.4,68
2025-09-02T07:13:00Z,406,44.9,68
2025-09-02T07:14:00Z,406,44.4,68
2025-09-02T07:15:00Z,406,45.1,68
2025-09-02T07:16:00Z,409,46.2,68
2025-09-02T07:17:00Z,410,44.2,68
2025-09-02T07:18:00Z,411,44.3,68
2025-09-02T07:19:00Z,412,42.4,68
2025-09-02T07:20:00Z,412,40.9,68
2025-09-02T07:21:00Z,412,42,68
2025-09-02T07:22:00Z,411,40.5,68
2025-09-02T07:23:00Z,410,39.7,68
2025-09-02T07:24:00Z,411,39.8,68
2025-09-02T07:25:00Z,410,38.9,68
2025-09-02T07:26:00Z,410,39.9,68
2025-09-02T07:27:00Z,410,39.4,68
2025-09-02T07:28:00Z,410,41.6,68
2025-09-02T07:29:00Z,410,42.4,68
2025-09-02T07:30:00Z,410,43.1,68
2025-09-02T07:31:00Z,410,44.7,68
2025-09-02T07:32:00Z,411,44.3,68
2025-09-02T07:33:00Z,412,41.1,68
2025-09-02T07:34:00Z,413,38.3,68
2025-09-02T07:35:00Z,414,38.6,68.1
2025-09-02T07:36:00Z,415,40,68.1
2025-09-02T07:37:00Z,415,40.4,68.1
2025-09-02T07:38:00Z,416,42.7,68.1
2025-09-02T07:39:00Z,416,40.2,68.1
2025-09-02T07:40:00Z,416,39,68.1
2025-09-02T07:41:00Z,417,39.9,68.1
2025-09-02T07:42:00Z,417,39.8,68.1
2025-09-02T07:43:00Z,417,39.7,68.1
2025-09-02T07:44:00Z,417,38.8,68.1
2025-09-02T07:45:00Z,418,34.9,68.1
2025-09-02T07:46:00Z,418,35.5,68.1
2025-09-02T07:47:00Z,417,36.2,68.1
2025-09-02T07:48:00Z,418,35.6,68.1
2025-09-02T07:49:00Z,418,36,68.1
2025-09-02T07:50:00Z,421,34.2,68.1
2025-09-02T07:51:00Z,421,32.8,68.1
2025-09-02T07:52:00Z,420,31.6,68.1
2025-09-02T07:53:00Z,421,31.4,68.1
2025-09-02T07:54:00Z,421,29,68.1
2025-09-02T07:55:00Z,421,27.2,68.3
2025-09-02T07:56:00Z,421,29.8,68.3
2025-09-02T07:57:00Z,420,28,68.3
2025-09-02T07:58:00Z,420,27.1,68.3
2025-09-02T07:59:00Z,420,27.4,68.3
2025-09-02T08:00:00Z,420,29.5,68.3
2025-09-02T08:01:00Z,420,28.6,68.3
2025-09-02T08:02:00Z,419,29.4,68.3
2025-09-02T08:03:00Z,419,25.6,68.3
2025-09-02T08:04:00Z,420,23.9,68.3
2025-09-02T08:05:00Z,420,23.8,68.3
2025-09-02T08:06:00Z,421,24.7,68.3
2025-09-02T08:07:00Z,423,25.7,68.3
2025-09-02T08:08:00Z,422,26.4,68.3
2025-09-02T08:09:00Z,423,25.8,68.3
2025-09-02T08:10:00Z,424,26.3,68.3
2025-09-02T08:11:00Z,424,27,68.3
2025-09-02T08:12:00Z,424,27.3,68.5
2025-09-02T08:13:00Z,425,26,68.5
2025-09-02T08:14:00Z,424,26.9,68.5
2025-09-02T08:15:00Z,424,26.1,68.5
2025-09-02T08:16:00Z,424,25.3,68.5
2025-09-02T08:17:00Z,423,24.8,68.5
2025-09-02T08:18:00Z,423,24.2,68.5
2025-09-02T08:19:00Z,423,24.5,68.5
2025-09-02T08:20:00Z,423,26.3,68.5
2025-09-02T08:21:00Z,422,26.3,68.5
2025-09-02T08:22:00Z,422,26.2,68.5
2025-09-02T08:23:00Z,422,25.2,68.5
2025-09-02T08:24:00Z,423,24.7,68.7
2025-09-02T08:25:00Z,424,25.1,68.7
2025-09-02T08:26:00Z,424,24.7,68.7
2025-09-02T08:27:00Z,424,23.7,68.7
2025-09-02T08:28:00Z,424,24.1,68.7
2025-09-02T08:29:00Z,424,24,68.7
2025-09-02T08:30:00Z,424,23.2,68.7
2025-09-02T08:31:00Z,423,23.9,68.7
2025-09-02T08:32:00Z,422,23.2,68.7
2025-09-02T08:33:00Z,422,22.9,68.7
2025-09-02T08:34:00Z,422,22,68.9
2025-09-02T08:35:00Z,423,21.7,68.9
2025-09-02T08:36:00Z,424,21.9,68.9
2025-09-02T08:37:00Z,424,22,68.9
2025-09-02T08:38:00Z,425,21.9,68.9
2025-09-02T08:39:00Z,427,22.4,68.9
2025-09-02T08:40:00Z,427,23.6,68.9
2025-09-02T08:41:00Z,427,23.3,68.9
2025-09-02T08:42:00Z,426,22.4,68.9
2025-09-02T08:43:00Z,425,20.7,68.9
2025-09-02T08:44:00Z,423,20.3,68.9
2025-09-02T08:45:00Z,422,20.5,68.9
2025-09-02T08:46:00Z,423,20.8,69
2025-09-02T08:47:00Z,423,21,69
2025-09-02T08:48:00Z,423,21.2,69
2025-09-02T08:49:00Z,423,21.6,69
2025-09-02T08:50:00Z,423,21.9,69
2025-09-02T08:51:00Z,424,22,69
2025-09-02T08:52:00Z,424,21.6,69
2025-09-02T08:53:00Z,425,20.6,69
2025-09-02T08:54:00Z,427,21.8,69
2025-09-02T08:55:00Z,426,22.4,69
2025-09-02T08:56:00Z,427,21.7,69
2025-09-02T08:57:00Z,427,22.3,69
2025-09-02T08:58:00Z,427,21.5,69
2025-09-02T08:59:00Z,427,21,69.2
2025-09-02T09:00:00Z,427,20.7,69.2
2025-09-02T09:01:00Z,429,21.2,69.2
2025-09-02T09:02:00Z,431,21.8,69.2
2025-09-02T09:03:00Z,433,22.1,69.2
2025-09-02T09:04:00Z,433,22.5,69.2
2025-09-02T09:05:00Z,431,22.7,69.2
2025-09-02T09:06:00Z,429,21.9,69.2
2025-09-02T09:07:00Z,427,21.9,69.2
2025-09-02T09:08:00Z,426,21.4,69.2
2025-09-02T09:09:00Z,425,20.6,69.2
2025-09-02T09:10:00Z,425,20.6,69.4
2025-09-02T09:11:00Z,424,20.1,69.4
2025-09-02T09:12:00Z,424,19.9,69.4
2025-09-02T09:13:00Z,425,19.4,69.4
2025-09-02T09:14:00Z,425,19.5,69.4
2025-09-02T09:15:00Z,425,19.8,69.4
2025-09-02T09:16:00Z,424,19,69.4
2025-09-02T09:17:00Z,423,18.8,69.4
2025-09-02T09:18:00Z,423,19,69.4
2025-09-02T09:19:00Z,423,18.3,69.4
2025-09-02T09:20:00Z,423,19.7,69.4
2025-09-02T09:21:00Z,422,19.6,69.6
2025-09-02T09:22:00Z,422,19.3,69.6
2025-09-02T09:23:00Z,422,19.7,69.6
2025-09-02T09:24:00Z,423,19.3,69.6
2025-09-02T09:25:00Z,423,19.8,69.6
2025-09-02T09:26:00Z,423,18.1,69.6
2025-09-02T09:27:00Z,423,17.9,69.6
2025-09-02T09:28:00Z,423,17.8,69.6
2025-09-02T09:29:00Z,423,17.6,69.6
2025-09-02T09:30:00Z,423,17.3,69.8
2025-09-02T09:31:00Z,424,17.1,69.8
2025-09-02T09:32:00Z,423,18.1,69.8
2025-09-02T09:33:00Z,423,17.9,69.8
2025-09-02T09:34:00Z,423,17.9,69.8
2025-09-02T09:35:00Z,423,18.5,69.8
2025-09-02T09:36:00Z,424,18.8,69.8
2025-09-02T09:37:00Z,424,18.8,69.8
2025-09-02T09:38:00Z,424,17.6,69.9
2025-09-02T09:39:00Z,424,17.1,69.9
2025-09-02T09:40:00Z,424,16.6,69.9
2025-09-02T09:41:00Z,424,16.6,69.9
2025-09-02T09:42:00Z,423,17.3,69.9
2025-09-02T09:43:00Z,422,16.9,69.9
2025-09-02T09:44:00Z,421,16.6,69.9
2025-09-02T09:45:00Z,422,16.7,69.9
2025-09-02T09:46:00Z,423,16.7,70.1
2025-09-02T09:47:00Z,425,16.6,70.1
2025-09-02T09:48:00Z,426,16.7,70.1
2025-09-02T09:49:00Z,426,17,70.1
2025-09-02T09:50:00Z,425,18.4,70.1
2025-09-02T09:51:00Z,424,17.4,70.1
2025-09-02T09:52:00Z,424,16.4,70.3
2025-09-02T09:53:00Z,424,18.5,70.3
2025-09-02T09:54:00Z,423,17.7,70.3
2025-09-02T09:55:00Z,421,16.8,70.3
2025-09-02T09:56:00Z,421,16.5,70.3
2025-09-02T09:57:00Z,423,15.9,70.3
2025-09-02T09:58:00Z,424,15.9,70.5
2025-09-02T09:59:00Z,423,15.8,70.5
2025-09-02T10:00:00Z,423,15.7,70.5
2025-09-02T10:01:00Z,423,16.6,70.5
2025-09-02T10:02:00Z,423,17.6,70.7
2025-09-02T10:03:00Z,425,16.5,70.7
2025-09-02T10:04:00Z,427,15.6,70.7
2025-09-02T10:05:00Z,429,16.1,70.7
2025-09-02T10:06:00Z,429,16.1,70.7
2025-09-02T10:07:00Z,428,16.8,70.8
2025-09-02T10:08:00Z,428,17.1,70.8
2025-09-02T10:09:00Z,427,16.9,70.8
2025-09-02T10:10:00Z,425,15.9,70.8
2025-09-02T10:11:00Z,425,16.3,71
2025-09-02T10:12:00Z,425,16.3,71
2025-09-02T10:13:00Z,426,15.8,71
2025-09-02T10:14:00Z,426,16.4,71.2
2025-09-02T10:15:00Z,427,17.4,71.2
2025-09-02T10:16:00Z,426,16.5,71.2
2025-09-02T10:17:00Z,426,16,71.4
2025-09-02T10:18:00Z,426,16.8,71.4
2025-09-02T10:19:00Z,425,17.9,71.4
2025-09-02T10:20:00Z,425,19.5,71.6
2025-09-02T10:21:00Z,423,17.7,71.6
2025-09-02T10:22:00Z,423,16.7,71.6
2025-09-02T10:23:00Z,423,15.7,71.7
2025-09-02T10:24:00Z,424,18,71.7
2025-09-02T10:25:00Z,423,15.7,71.9
2025-09-02T10:26:00Z,423,15.6,71.9
2025-09-02T10:27:00Z,423,15.6,72.1
2025-09-02T10:28:00Z,423,16.2,72.1
2025-09-02T10:29:00Z,423,16.6,72.3
2025-09-02T10:30:00Z,423,17.6,72.3
2025-09-02T10:31:00Z,423,15.3,72.3
2025-09-02T10:32:00Z,422,15,72.5
2025-09-02T10:33:00Z,422,15,72.5
2025-09-02T10:34:00Z,422,15,72.6
2025-09-02T10:35:00Z,422,13.7,72.6
2025-09-02T10:36:00Z,422,15.1,72.8
2025-09-02T10:37:00Z,422,14.5,72.8
2025-09-02T10:38:00Z,421,14.4,73
2025-09-02T10:39:00Z,421,16.2,73
2025-09-02T10:40:00Z,420,15.4,73.2
2025-09-02T10:41:00Z,420,15,73.2
2025-09-02T10:42:00Z,420,14.8,73.4
2025-09-02T10:43:00Z,420,14.9,73.4
2025-09-02T10:44:00Z,420,15.5,73.5
2025-09-02T10:45:00Z,420,13.9,73.5
2025-09-02T10:46:00Z,419,13.1,73.7
2025-09-02T10:47:00Z,420,14.7,73.7
2025-09-02T10:48:00Z,420,14.3,73.9
2025-09-02T10:49:00Z,420,14.4,73.9
2025-09-02T10:50:00Z,420,12.7,73.9
2025-09-02T10:51:00Z,420,13,74.1
2025-09-02T10:52:00Z,422,14.8,74.1
2025-09-02T10:53:00Z,422,15.8,74.3
2025-09-02T10:54:00Z,421,14.8,74.3
2025-09-02T10:55:00Z,422,14.1,74.4
2025-09-02T10:56:00Z,422,14.1,74.4
2025-09-02T10:57:00Z,423,13.3,74.6
2025-09-02T10:58:00Z,422,14,74.6
2025-09-02T10:59:00Z,422,14.3,74.8
2025-09-02T11:00:00Z,422,14.1,74.8
2025-09-02T11:01:00Z,422,14.6,75
2025-09-02T11:02:00Z,422,13.4,75
2025-09-02T11:03:00Z,422,13.9,75
2025-09-02T11:04:00Z,422,14.7,75.2
2025-09-02T11:05:00Z,422,14.9,75.2
2025-09-02T11:06:00Z,421,14.7,75.3
2025-09-02T11:07:00Z,421,14.7,75.3
2025-09-02T11:08:00Z,422,14.5,75.5
2025-09-02T11:09:00Z,422,15.5,75.5
2025-09-02T11:10:00Z,423,15.6,75.7
2025-09-02T11:11:00Z,423,15.1,75.7
2025-09-02T11:12:00Z,423,14.7,75.9
2025-09-02T11:13:00Z,423,14.9,75.9
2025-09-02T11:14:00Z,423,14.5,76.1
2025-09-02T11:15:00Z,422,13.8,76.1
2025-09-02T11:16:00Z,422,13.5,76.2
2025-09-02T11:17:00Z,422,13.6,76.2
2025-09-02T11:18:00Z,422,14.4,76.4
2025-09-02T11:19:00Z,420,13.1,76.4
2025-09-02T11:20:00Z,420,12.5,76.4
2025-09-02T11:21:00Z,420,13.2,76.6
2025-09-02T11:22:00Z,420,14.1,76.6
2025-09-02T11:23:00Z,420,13.6,76.6
2025-09-02T11:24:00Z,419,12.9,76.6
2025-09-02T11:25:00Z,418,11.6,76.8
2025-09-02T11:26:00Z,418,11.9,76.8
2025-09-02T11:27:00Z,419,12.1,76.8
2025-09-02T11:28:00Z,419,12.4,76.8
2025-09-02T11:29:00Z,419,13.7,76.8
2025-09-02T11:30:00Z,419,13.5,77
2025-09-02T11:31:00Z,419,13.5,77
2025-09-02T11:32:00Z,420,12.8,77
2025-09-02T11:33:00Z,419,14.3,77
2025-09-02T11:34:00Z,419,13.2,77
2025-09-02T11:35:00Z,419,13.3,77
2025-09-02T11:36:00Z,419,12.9,77
2025-09-02T11:37:00Z,419,11.8,77
2025-09-02T11:38:00Z,419,10.8,77
2025-09-02T11:39:00Z,419,10.9,77
2025-09-02T11:40:00Z,420,12.6,77
2025-09-02T11:41:00Z,420,13,77
2025-09-02T11:42:00Z,420,11.5,77
2025-09-02T11:43:00Z,420,11.2,77
2025-09-02T11:44:00Z,420,11.2,77
2025-09-02T11:45:00Z,421,11,77
2025-09-02T11:46:00Z,421,11.6,77
2025-09-02T11:47:00Z,421,11,77
2025-09-02T11:48:00Z,421,12,76.8
2025-09-02T11:49:00Z,421,11.6,76.8
2025-09-02T11:50:00Z,420,11.4,76.8
2025-09-02T11:51:00Z,421,11.7,76.8
2025-09-02T11:52:00Z,420,13.5,76.8
2025-09-02T11:53:00Z,418,12.1,76.8
2025-09-02T11:54:00Z,419,11.8,77
2025-09-02T11:55:00Z,419,12.4,77
2025-09-02T11:56:00Z,420,11.6,77
2025-09-02T11:57:00Z,420,11.5,77
2025-09-02T11:58:00Z,419,14.6,77
2025-09-02T11:59:00Z,419,12.7,77
2025-09-02T12:00:00Z,420,11.2,77
2025-09-02T12:01:00Z,420,11.1,77
2025-09-02T12:02:00Z,420,11.2,77
2025-09-02T12:03:00Z,420,11.2,77
2025-09-02T12:04:00Z,419,11.3,77.1
2025-09-02T12:05:00Z,419,11.8,77.1
2025-09-02T12:06:00Z,418,11.9,77.1
2025-09-02T12:07:00Z,418,11.3,77.1
2025-09-02T12:08:00Z,418,10.3,77.1
2025-09-02T12:09:00Z,418,10.5,77.1
2025-09-02T12:10:00Z,416,10.9,77.3
2025-09-02T12:11:00Z,416,10.8,77.3
2025-09-02T12:12:00Z,417,11.2,77.3
2025-09-02T12:13:00Z,418,11.1,77.3
2025-09-02T12:14:00Z,419,11.1,77.3
2025-09-02T12:15:00Z,419,11.3,77.5
2025-09-02T12:16:00Z,418,11.3,77.5
2025-09-02T12:17:00Z,419,10.8,77.5
2025-09-02T12:18:00Z,419,11.1,77.5
2025-09-02T12:19:00Z,419,12.8,77.5
2025-09-02T12:20:00Z,418,11.3,77.7
2025-09-02T12:21:00Z,418,10.8,77.7
2025-09-02T12:22:00Z,419,10.4,77.7
2025-09-02T12:23:00Z,419,9.7,77.7
2025-09-02T12:24:00Z,419,10.5,77.9
2025-09-02T12:25:00Z,419,10.7,77.9
2025-09-02T12:26:00Z,418,11.1,77.9
2025-09-02T12:27:00Z,418,11,77.9
2025-09-02T12:28:00Z,418,11.1,78
2025-09-02T12:29:00Z,420,11.5,78
2025-09-02T12:30:00Z,420,12,78
2025-09-02T12:31:00Z,420,11.3,78
2025-09-02T12:32:00Z,420,10.7,78.2
2025-09-02T12:33:00Z,419,10.8,78.2
2025-09-02T12:34:00Z,419,11.3,78.2
2025-09-02T12:35:00Z,420,10.8,78.2
2025-09-02T12:36:00Z,420,12.6,78.2
2025-09-02T12:37:00Z,420,12,78.4
2025-09-02T12:38:00Z,421,11.1,78.4
2025-09-02T12:39:00Z,421,11.3,78.4
2025-09-02T12:40:00Z,420,12.2,78.4
2025-09-02T12:41:00Z,420,12.7,78.4
2025-09-02T12:42:00Z,420,12.6,78.4
2025-09-02T12:43:00Z,420,12.6,78.4
2025-09-02T12:44:00Z,420,11.9,78.4
2025-09-02T12:45:00Z,420,11.4,78.4
2025-09-02T12:46:00Z,419,11.5,78.4
2025-09-02T12:47:00Z,419,11.7,78.4
2025-09-02T12:48:00Z,418,11.2,78.4
2025-09-02T12:49:00Z,418,12.2,78.4
2025-09-02T12:50:00Z,418,11.8,78.4
2025-09-02T12:51:00Z,418,11.5,78.4
2025-09-02T12:52:00Z,418,10.8,78.4
2025-09-02T12:53:00Z,418,10.6,78.4
2025-09-02T12:54:00Z,418,10.6,78.4
2025-09-02T12:55:00Z,418,10.8,78.4
2025-09-02T12:56:00Z,419,11.1,78.4
2025-09-02T12:57:00Z,418,10,78.4
2025-09-02T12:58:00Z,418,10.6,78.4
2025-09-02T12:59:00Z,417,11.1,78.4
2025-09-02T13:00:00Z,418,10.9,78.4
2025-09-02T13:01:00Z,418,10.4,78.6
2025-09-02T13:02:00Z,418,10.2,78.6
2025-09-02T13:03:00Z,417,10.3,78.6
2025-09-02T13:04:00Z,417,9.5,78.6
2025-09-02T13:05:00Z,416,9.7,78.6
2025-09-02T13:06:00Z,416,9.4,78.6
2025-09-02T13:07:00Z,416,10.8,78.6
2025-09-02T13:08:00Z,416,10.3,78.6
2025-09-02T13:09:00Z,416,9.9,78.8
2025-09-02T13:10:00Z,416,9.8,78.8
2025-09-02T13:11:00Z,416,10.3,78.8
2025-09-02T13:12:00Z,416,10.7,78.8
2025-09-02T13:13:00Z,415,10.1,78.8
2025-09-02T13:14:00Z,416,10.3,78.8
2025-09-02T13:15:00Z,417,10.8,78.9
2025-09-02T13:16:00Z,416,10.5,78.9
2025-09-02T13:17:00Z,416,10.6,78.9
2025-09-02T13:18:00Z,416,10.4,78.9
2025-09-02T13:19:00Z,417,10.4,78.9
2025-09-02T13:20:00Z,417,10.6,79.1
2025-09-02T13:21:00Z,417,10.2,79.1
2025-09-02T13:22:00Z,417,10.3,79.1
2025-09-02T13:23:00Z,416,10.2,79.1
2025-09-02T13:24:00Z,416,10.9,79.1
2025-09-02T13:25:00Z,416,11.4,79.3
2025-09-02T13:26:00Z,416,10.6,79.3
2025-09-02T13:27:00Z,416,10.4,79.3
2025-09-02T13:28:00Z,417,10.6,79.3
2025-09-02T13:29:00Z,417,10.4,79.3
2025-09-02T13:30:00Z,417,10.6,79.5
2025-09-02T13:31:00Z,417,10.9,79.5
2025-09-02T13:32:00Z,416,9.3,79.5
2025-09-02T13:33:00Z,416,9,79.5
2025-09-02T13:34:00Z,417,10,79.7
2025-09-02T13:35:00Z,417,9.4,79.7
2025-09-02T13:36:00Z,417,10,79.7
2025-09-02T13:37:00Z,416,9.9,79.7
2025-09-02T13:38:00Z,416,10,79.7
2025-09-02T13:39:00Z,416,10.3,79.8
2025-09-02T13:40:00Z,416,11.6,79.8
2025-09-02T13:41:00Z,417,11.4,79.8
2025-09-02T13:42:00Z,417,10.6,79.8
2025-09-02T13:43:00Z,417,10,79.8
2025-09-02T13:44:00Z,417,10,79.8
2025-09-02T13:45:00Z,418,10.8,80
2025-09-02T13:46:00Z,417,11.7,80
2025-09-02T13:47:00Z,418,11.1,80
2025-09-02T13:48:00Z,417,11.1,80
2025-09-02T13:49:00Z,417,10.7,80
2025-09-02T13:50:00Z,417,10.2,80
2025-09-02T13:51:00Z,417,10.4,80.2
2025-09-02T13:52:00Z,417,10.5,80.2
2025-09-02T13:53:00Z,417,11.3,80.2
2025-09-02T13:54:00Z,417,11.3,80.2
2025-09-02T13:55:00Z,417,10.8,80.2
2025-09-02T13:56:00Z,417,11.2,80.4
2025-09-02T13:57:00Z,417,10.5,80.4
2025-09-02T13:58:00Z,416,10.4,80.4
2025-09-02T13:59:00Z,416,11.1,80.4
2025-09-02T14:00:00Z,417,11.3,80.4
2025-09-02T14:01:00Z,417,10.7,80.4
2025-09-02T14:02:00Z,417,11.2,80.4
2025-09-02T14:03:00Z,417,11.7,80.6
2025-09-02T14:04:00Z,417,11.6,80.6
2025-09-02T14:05:00Z,417,10.7,80.6
2025-09-02T14:06:00Z,416,10.5,80.6
2025-09-02T14:07:00Z,417,10.3,80.6
2025-09-02T14:08:00Z,417,10.1,80.6
2025-09-02T14:09:00Z,417,10.5,80.6
2025-09-02T14:10:00Z,417,10.3,80.6
2025-09-02T14:11:00Z,416,10.2,80.7
2025-09-02T14:12:00Z,416,10.8,80.7
2025-09-02T14:13:00Z,416,11,80.7
2025-09-02T14:14:00Z,417,11.1,80.7
2025-09-02T14:15:00Z,417,11.6,80.7
2025-09-02T14:16:00Z,416,11.3,80.7
2025-09-02T14:17:00Z,417,10.7,80.7
2025-09-02T14:18:00Z,417,10.7,80.7
2025-09-02T14:19:00Z,417,10.9,80.7
2025-09-02T14:20:00Z,417,11.4,80.7
2025-09-02T14:21:00Z,416,12.9,80.7
2025-09-02T14:22:00Z,416,12,80.7
2025-09-02T14:23:00Z,415,11.6,80.7
2025-09-02T14:24:00Z,415,11.3,80.7
2025-09-02T14:25:00Z,415,11.5,80.7
2025-09-02T14:26:00Z,415,10.9,80.7
2025-09-02T14:27:00Z,415,10.6,80.7
2025-09-02T14:28:00Z,415,10.8,80.7
2025-09-02T14:29:00Z,415,11,80.7
2025-09-02T14:30:00Z,416,11,80.6
2025-09-02T14:31:00Z,415,11,80.6
2025-09-02T14:32:00Z,415,10.5,80.6
2025-09-02T14:33:00Z,415,10.5,80.6
2025-09-02T14:34:00Z,415,11.3,80.6
2025-09-02T14:35:00Z,415,10.9,80.6
2025-09-02T14:36:00Z,414,11.6,80.6
2025-09-02T14:37:00Z,414,11.6,80.6
2025-09-02T14:38:00Z,415,10.9,80.6
2025-09-02T14:39:00Z,415,11.9,80.6
2025-09-02T14:40:00Z,414,13.3,80.6
2025-09-02T14:41:00Z,414,13.1,80.4
2025-09-02T14:42:00Z,414,12.3,80.4
2025-09-02T14:43:00Z,415,11.8,80.4
2025-09-02T14:44:00Z,415,11.7,80.4
2025-09-02T14:45:00Z,415,11.9,80.4
2025-09-02T14:46:00Z,416,12.3,80.4
2025-09-02T14:47:00Z,416,12.7,80.4
2025-09-02T14:48:00Z,416,12.5,80.4
2025-09-02T14:49:00Z,416,13.5,80.2
2025-09-02T14:50:00Z,416,12.7,80.2
2025-09-02T14:51:00Z,415,11.6,80.2
2025-09-02T14:52:00Z,415,12,80.2
2025-09-02T14:53:00Z,415,12.9,80.2
2025-09-02T14:54:00Z,414,12.4,80.2
2025-09-02T14:55:00Z,414,12.5,80
2025-09-02T14:56:00Z,414,13.4,80
2025-09-02T14:57:00Z,414,13.6,80
2025-09-02T14:58:00Z,414,14,80
2025-09-02T14:59:00Z,414,13.2,80
2025-09-02T15:00:00Z,413,12.5,79.8
2025-09-02T15:01:00Z,412,12.6,79.8
2025-09-02T15:02:00Z,412,12.4,79.8
2025-09-02T15:03:00Z,412,12.8,79.8
2025-09-02T15:04:00Z,412,12.9,79.8
2025-09-02T15:05:00Z,413,13.2,79.7
2025-09-02T15:06:00Z,414,12.7,79.7
2025-09-02T15:07:00Z,414,13.2,79.7
2025-09-02T15:08:00Z,413,12.5,79.7
2025-09-02T15:09:00Z,413,13,79.7
2025-09-02T15:10:00Z,412,12.6,79.5
2025-09-02T15:11:00Z,413,12.2,79.5
2025-09-02T15:12:00Z,412,12.6,79.5
2025-09-02T15:13:00Z,412,12.8,79.5
2025-09-02T15:14:00Z,412,12.8,79.5
2025-09-02T15:15:00Z,411,12.4,79.3
2025-09-02T15:16:00Z,411,12.4,79.3
2025-09-02T15:17:00Z,412,12.4,79.3
2025-09-02T15:18:00Z,412,12.8,79.3
2025-09-02T15:19:00Z,411,12.9,79.3
2025-09-02T15:20:00Z,411,12.8,79.1
2025-09-02T15:21:00Z,412,13.3,79.1
2025-09-02T15:22:00Z,412,14.2,79.1
2025-09-02T15:23:00Z,412,13.5,79.1
2025-09-02T15:24:00Z,412,13,79.1
2025-09-02T15:25:00Z,412,12.8,79.1
2025-09-02T15:26:00Z,412,13.6,78.9
2025-09-02T15:27:00Z,412,13.6,78.9
2025-09-02T15:28:00Z,412,13.8,78.9
2025-09-02T15:29:00Z,412,13.2,78.9
2025-09-02T15:30:00Z,412,12.8,78.9
2025-09-02T15:31:00Z,412,13.4,78.8
2025-09-02T15:32:00Z,412,13.2,78.8
2025-09-02T15:33:00Z,412,13.1,78.8
2025-09-02T15:34:00Z,412,13.1,78.8
2025-09-02T15:35:00Z,411,13.5,78.8
2025-09-02T15:36:00Z,411,13.4,78.8
2025-09-02T15:37:00Z,411,13.6,78.8
2025-09-02T15:38:00Z,411,14.1,78.6
2025-09-02T15:39:00Z,410,14.3,78.6
2025-09-02T15:40:00Z,410,13.9,78.6
2025-09-02T15:41:00Z,411,14,78.6
2025-09-02T15:42:00Z,412,14.5,78.6
2025-09-02T15:43:00Z,411,14.2,78.6
2025-09-02T15:44:00Z,411,14.6,78.4
2025-09-02T15:45:00Z,412,14.9,78.4
2025-09-02T15:46:00Z,411,14.4,78.4
2025-09-02T15:47:00Z,411,13.6,78.4
2025-09-02T15:48:00Z,412,13.5,78.4
2025-09-02T15:49:00Z,411,14.1,78.4
2025-09-02T15:50:00Z,411,13.5,78.4
2025-09-02T15:51:00Z,411,12.5,78.2
2025-09-02T15:52:00Z,410,12.7,78.2
2025-09-02T15:53:00Z,410,13,78.2
2025-09-02T15:54:00Z,410,13.3,78.2
2025-09-02T15:55:00Z,409,14,78.2
2025-09-02T15:56:00Z,409,14.1,78.2
2025-09-02T15:57:00Z,410,13.9,78
2025-09-02T15:58:00Z,409,13.9,78
2025-09-02T15:59:00Z,409,14.2,78
2025-09-02T16:00:00Z,409,14.1,78
2025-09-02T16:01:00Z,409,14.2,78
2025-09-02T16:02:00Z,409,15.1,78
2025-09-02T16:03:00Z,409,14.8,77.9
2025-09-02T16:04:00Z,410,14.6,77.9
2025-09-02T16:05:00Z,410,14.1,77.9
2025-09-02T16:06:00Z,410,14.3,77.9
2025-09-02T16:07:00Z,410,15.5,77.9
2025-09-02T16:08:00Z,411,15.7,77.9
2025-09-02T16:09:00Z,411,15.3,77.9
2025-09-02T16:10:00Z,411,15.3,77.7
2025-09-02T16:11:00Z,411,15.3,77.7
2025-09-02T16:12:00Z,411,14.2,77.7
2025-09-02T16:13:00Z,410,13.1,77.7
